timestamp,electricity_consumption
2021/05/22 01:30:00,30.37
2021/05/22 02:00:00,30.48
2021/05/22 02:30:00,27.68
2021/05/22 03:00:00,26.72
2021/05/22 03:30:00,26.73
2021/05/22 04:00:00,27
2021/05/22 04:30:00,26.86
2021/05/22 05:00:00,26.82
2021/05/22 05:30:00,26.53
2021/05/22 06:00:00,27.01
2021/05/22 06:30:00,29.69
2021/05/22 07:00:00,27.69
2021/05/22 07:30:00,32.27
2021/05/22 08:00:00,32.63
2021/05/22 08:30:00,33.38
2021/05/22 09:00:00,32.73
2021/05/22 09:30:00,32.61
2021/05/22 10:00:00,32.57
2021/05/22 10:30:00,32.45
2021/05/22 11:00:00,31.68
2021/05/22 11:30:00,26.13
2021/05/22 12:00:00,26.49
2021/05/22 12:30:00,25.85
2021/05/22 13:00:00,25.86
2021/05/22 13:30:00,25.39
2021/05/22 14:00:00,25.33
2021/05/22 14:30:00,25.66
2021/05/22 15:00:00,28.39
2021/05/22 15:30:00,32.38
2021/05/22 16:00:00,32.2
2021/05/22 16:30:00,30.8
2021/05/22 17:00:00,31.09
2021/05/22 17:30:00,30.8
2021/05/22 18:00:00,30.63
2021/05/22 18:30:00,30.39
2021/05/22 19:00:00,30.21
2021/05/22 19:30:00,30.1
2021/05/22 20:00:00,30.17
2021/05/22 20:30:00,30.24
2021/05/22 21:00:00,30.36
2021/05/22 21:30:00,30.79
2021/05/22 22:00:00,30.93
2021/05/22 22:30:00,30.78
2021/05/22 23:00:00,31.12
2021/05/22 23:30:00,30.88
2021/05/23 00:00:00,31
2021/05/23 00:30:00,31.49
2021/05/23 01:00:00,30.71
2021/05/23 01:30:00,30.98
2021/05/23 02:00:00,30.95
2021/05/23 02:30:00,31.03
2021/05/23 03:00:00,31.12
2021/05/23 03:30:00,30.97
2021/05/23 04:00:00,31.01
2021/05/23 04:30:00,31.03
2021/05/23 05:00:00,30.85
2021/05/23 05:30:00,30.92
2021/05/23 06:00:00,31.4
2021/05/23 06:30:00,33.68
2021/05/23 07:00:00,32.11
2021/05/23 07:30:00,32.62
2021/05/23 08:00:00,33.03
2021/05/23 08:30:00,33
2021/05/23 09:00:00,33.18
2021/05/23 09:30:00,32.69
2021/05/23 10:00:00,32.25
2021/05/23 10:30:00,32.4
2021/05/23 11:00:00,30.44
2021/05/23 11:30:00,25.25
2021/05/23 12:00:00,25.08
2021/05/23 12:30:00,25.36
2021/05/23 13:00:00,26.13
2021/05/23 13:30:00,25.45
2021/05/23 14:00:00,26.14
2021/05/23 14:30:00,25.76
2021/05/23 15:00:00,28.65
2021/05/23 15:30:00,33.26
2021/05/23 16:00:00,32.23
2021/05/23 16:30:00,30.88
2021/05/23 17:00:00,31.09
2021/05/23 17:30:00,30.56
2021/05/23 18:00:00,30.71
2021/05/23 18:30:00,30.34
2021/05/23 19:00:00,30.19
2021/05/23 19:30:00,30.03
2021/05/23 20:00:00,31.36
2021/05/23 20:30:00,31.75
2021/05/23 21:00:00,30.43
2021/05/23 21:30:00,30.33
2021/05/23 22:00:00,30.42
2021/05/23 22:30:00,30.3
2021/05/23 23:00:00,30.34
2021/05/23 23:30:00,30.31
2021/05/24 00:00:00,30.24
2021/05/24 00:30:00,30.31
2021/05/24 01:00:00,30.56
2021/05/24 01:30:00,30.28
2021/05/24 02:00:00,30.39
2021/05/24 02:30:00,30.4
2021/05/24 03:00:00,30.36
2021/05/24 03:30:00,30.47
2021/05/24 04:00:00,30.31
2021/05/24 04:30:00,30.5
2021/05/24 05:00:00,30.31
2021/05/24 05:30:00,30.17
2021/05/24 06:00:00,30.95
2021/05/24 06:30:00,32.99
2021/05/24 07:00:00,31.89
2021/05/24 07:30:00,32.42
2021/05/24 08:00:00,33.08
2021/05/24 08:30:00,33.22
2021/05/24 09:00:00,33.01
2021/05/24 09:30:00,34.09
2021/05/24 10:00:00,33.14
2021/05/24 10:30:00,32.45
2021/05/24 11:00:00,29.14
2021/05/24 11:30:00,23.94
2021/05/24 12:00:00,25.85
2021/05/24 12:30:00,21.73
2021/05/24 13:00:00,22.12
2021/05/24 13:30:00,21.58
2021/05/24 14:00:00,21.66
2021/05/24 14:30:00,22.69
2021/05/24 15:00:00,29.82
2021/05/24 15:30:00,32.71
2021/05/24 16:00:00,32.23
2021/05/24 16:30:00,32.2
2021/05/24 17:00:00,31.11
2021/05/24 17:30:00,30.06
2021/05/24 18:00:00,29.74
2021/05/24 18:30:00,29.47
2021/05/24 19:00:00,29.04
2021/05/24 19:30:00,29.3
2021/05/24 20:00:00,29.16
2021/05/24 20:30:00,29.6
2021/05/24 21:00:00,29.49
2021/05/24 21:30:00,29.72
2021/05/24 22:00:00,29.72
2021/05/24 22:30:00,30.01
2021/05/24 23:00:00,29.62
2021/05/24 23:30:00,29.42
2021/05/25 00:00:00,29.61
2021/05/25 00:30:00,29.83
2021/05/25 01:00:00,29.28
2021/05/25 01:30:00,29.53
2021/05/25 02:00:00,29.71
2021/05/25 02:30:00,29.47
2021/05/25 03:00:00,29.57
2021/05/25 03:30:00,29.78
2021/05/25 04:00:00,29.51
2021/05/25 04:30:00,29.75
2021/05/25 05:00:00,29.38
2021/05/25 05:30:00,29.72
2021/05/25 06:00:00,30
2021/05/25 06:30:00,31
2021/05/25 07:00:00,30.77
2021/05/25 07:30:00,31.59
2021/05/25 08:00:00,32.39
2021/05/25 08:30:00,32.18
2021/05/25 09:00:00,31.55
2021/05/25 09:30:00,32.14
2021/05/25 10:00:00,31.91
2021/05/25 10:30:00,32.45
2021/05/25 11:00:00,30.96
2021/05/25 11:30:00,26.99
2021/05/25 12:00:00,28.52
2021/05/25 12:30:00,29.38
2021/05/25 13:00:00,29.51
2021/05/25 13:30:00,29.84
2021/05/25 14:00:00,28.59
2021/05/25 14:30:00,29.37
2021/05/25 15:00:00,31.35
2021/05/25 15:30:00,33.45
2021/05/25 16:00:00,33.64
2021/05/25 16:30:00,33.48
2021/05/25 17:00:00,32.44
2021/05/25 17:30:00,31.21
2021/05/25 18:00:00,31.41
2021/05/25 18:30:00,31.22
2021/05/25 19:00:00,30.83
2021/05/25 19:30:00,30.88
2021/05/25 20:00:00,31.08
2021/05/25 20:30:00,31.1
2021/05/25 21:00:00,31.08
2021/05/25 21:30:00,31.02
2021/05/25 22:00:00,30.94
2021/05/25 22:30:00,31.13
2021/05/25 23:00:00,31.31
2021/05/25 23:30:00,32.16
2021/05/26 00:00:00,32.07
2021/05/26 00:30:00,32.18
2021/05/26 01:00:00,31.86
2021/05/26 01:30:00,32.01
2021/05/26 02:00:00,31.98
2021/05/26 02:30:00,31.82
2021/05/26 03:00:00,31.89
2021/05/26 03:30:00,31.93
2021/05/26 04:00:00,32.05
2021/05/26 04:30:00,32.2
2021/05/26 05:00:00,31.75
2021/05/26 05:30:00,31.89
2021/05/26 06:00:00,31.82
2021/05/26 06:30:00,33.15
2021/05/26 07:00:00,33.26
2021/05/26 07:30:00,34.13
2021/05/26 08:00:00,36.73
2021/05/26 08:30:00,37.97
2021/05/26 09:00:00,36.76
2021/05/26 09:30:00,36.71
2021/05/26 10:00:00,36.43
2021/05/26 10:30:00,35.99
2021/05/26 11:00:00,33.87
2021/05/26 11:30:00,31.13
2021/05/26 12:00:00,30.75
2021/05/26 12:30:00,31.08
2021/05/26 13:00:00,30.61
2021/05/26 13:30:00,26.45
2021/05/26 14:00:00,24.87
2021/05/26 14:30:00,24.77
2021/05/26 15:00:00,27.78
2021/05/26 15:30:00,34.21
2021/05/26 16:00:00,33.51
2021/05/26 16:30:00,33.45
2021/05/26 17:00:00,32.66
2021/05/26 17:30:00,32.31
2021/05/26 18:00:00,31.9
2021/05/26 18:30:00,31.14
2021/05/26 19:00:00,30.89
2021/05/26 19:30:00,31.01
2021/05/26 20:00:00,30.95
2021/05/26 20:30:00,31.22
2021/05/26 21:00:00,31.2
2021/05/26 21:30:00,31.28
2021/05/26 22:00:00,31.54
2021/05/26 22:30:00,31.35
2021/05/26 23:00:00,31.41
2021/05/26 23:30:00,31.57
2021/05/27 00:00:00,31.25
2021/05/27 00:30:00,31.4
2021/05/27 01:00:00,31.2
2021/05/27 01:30:00,31.15
2021/05/27 02:00:00,31.28
2021/05/27 02:30:00,31.12
2021/05/27 03:00:00,31.23
2021/05/27 03:30:00,31.25
2021/05/27 04:00:00,31.13
2021/05/27 04:30:00,31.33
2021/05/27 05:00:00,31.14
2021/05/27 05:30:00,31.07
2021/05/27 06:00:00,31.33
2021/05/27 06:30:00,33.25
2021/05/27 07:00:00,32.57
2021/05/27 07:30:00,32.85
2021/05/27 08:00:00,33.8
2021/05/27 08:30:00,34.74
2021/05/27 09:00:00,34.33
2021/05/27 09:30:00,34.13
2021/05/27 10:00:00,33.09
2021/05/27 10:30:00,33.02
2021/05/27 11:00:00,30.83
2021/05/27 11:30:00,26.1
2021/05/27 12:00:00,23.11
2021/05/27 12:30:00,22.86
2021/05/27 13:00:00,23.19
2021/05/27 13:30:00,23.41
2021/05/27 14:00:00,22.55
2021/05/27 14:30:00,23.66
2021/05/27 15:00:00,27.29
2021/05/27 15:30:00,34.08
2021/05/27 16:00:00,34.72
2021/05/27 16:30:00,33.51
2021/05/27 17:00:00,33
2021/05/27 17:30:00,33.19
2021/05/27 18:00:00,32.11
2021/05/27 18:30:00,32.05
2021/05/27 19:00:00,31.58
2021/05/27 19:30:00,31.71
2021/05/27 20:00:00,31.71
2021/05/27 20:30:00,31.96
2021/05/27 21:00:00,31.96
2021/05/27 21:30:00,31.98
2021/05/27 22:00:00,31.97
2021/05/27 22:30:00,32.46
2021/05/27 23:00:00,31.96
2021/05/27 23:30:00,32.08
2021/05/28 00:00:00,31.9
2021/05/28 00:30:00,32.17
2021/05/28 01:00:00,32.01
2021/05/28 01:30:00,32.23
2021/05/28 02:00:00,32.08
2021/05/28 02:30:00,32.2
2021/05/28 03:00:00,32.02
2021/05/28 03:30:00,32.09
2021/05/28 04:00:00,31.99
2021/05/28 04:30:00,32.04
2021/05/28 05:00:00,31.35
2021/05/28 05:30:00,31.5
2021/05/28 06:00:00,32.22
2021/05/28 06:30:00,33.49
2021/05/28 07:00:00,33.35
2021/05/28 07:30:00,32.96
2021/05/28 08:00:00,33.54
2021/05/28 08:30:00,33.97
2021/05/28 09:00:00,35.78
2021/05/28 09:30:00,35.27
2021/05/28 10:00:00,36.98
2021/05/28 10:30:00,35.14
2021/05/28 11:00:00,30.18
2021/05/28 11:30:00,23.34
2021/05/28 12:00:00,24.02
2021/05/28 12:30:00,23.78
2021/05/28 13:00:00,25.01
2021/05/28 13:30:00,23.53
2021/05/28 14:00:00,23.47
2021/05/28 14:30:00,24.85
2021/05/28 15:00:00,27.31
2021/05/28 15:30:00,34.72
2021/05/28 16:00:00,34.73
2021/05/28 16:30:00,34.65
2021/05/28 17:00:00,32.78
2021/05/28 17:30:00,32.56
2021/05/28 18:00:00,32.47
2021/05/28 18:30:00,32.25
2021/05/28 19:00:00,31.93
2021/05/28 19:30:00,31.92
2021/05/28 20:00:00,31.94
2021/05/28 20:30:00,32.06
2021/05/28 21:00:00,31.95
2021/05/28 21:30:00,32.08
2021/05/28 22:00:00,32.23
2021/05/28 22:30:00,32.29
2021/05/28 23:00:00,32.19
2021/05/28 23:30:00,32.06
2021/05/29 00:00:00,32.03
2021/05/29 00:30:00,32.19
2021/05/29 01:00:00,32
2021/05/29 01:30:00,31.95
2021/05/29 02:00:00,31.92
2021/05/29 02:30:00,31.98
2021/05/29 03:00:00,32.01
2021/05/29 03:30:00,31.97
2021/05/29 04:00:00,32.19
2021/05/29 04:30:00,32.12
2021/05/29 05:00:00,32.13
2021/05/29 05:30:00,31.94
2021/05/29 06:00:00,32.35
2021/05/29 06:30:00,34.01
2021/05/29 07:00:00,33.75
2021/05/29 07:30:00,34.55
2021/05/29 08:00:00,34.25
2021/05/29 08:30:00,34.25
2021/05/29 09:00:00,34.41
2021/05/29 09:30:00,35.75
2021/05/29 10:00:00,34.69
2021/05/29 10:30:00,35
2021/05/29 11:00:00,31.32
2021/05/29 11:30:00,24.19
2021/05/29 12:00:00,23.48
2021/05/29 12:30:00,23.88
2021/05/29 13:00:00,23
2021/05/29 13:30:00,23.42
2021/05/29 14:00:00,23.05
2021/05/29 14:30:00,23.74
2021/05/29 15:00:00,28.05
2021/05/29 15:30:00,34.56
2021/05/29 16:00:00,33.64
2021/05/29 16:30:00,32.85
2021/05/29 17:00:00,32.08
2021/05/29 17:30:00,32.28
2021/05/29 18:00:00,32.06
2021/05/29 18:30:00,32.02
2021/05/29 19:00:00,31.83
2021/05/29 19:30:00,31.73
2021/05/29 20:00:00,31.77
2021/05/29 20:30:00,32.03
2021/05/29 21:00:00,31.69
2021/05/29 21:30:00,31.93
2021/05/29 22:00:00,31.97
2021/05/29 22:30:00,32.12
2021/05/29 23:00:00,31.88
2021/05/29 23:30:00,31.79
2021/05/30 00:00:00,32.02
2021/05/30 00:30:00,32.19
2021/05/30 01:00:00,31.85
2021/05/30 01:30:00,31.94
2021/05/30 02:00:00,31.98
2021/05/30 02:30:00,32.13
2021/05/30 03:00:00,32.11
2021/05/30 03:30:00,31.91
2021/05/30 04:00:00,32.11
2021/05/30 04:30:00,32.35
2021/05/30 05:00:00,32.04
2021/05/30 05:30:00,32.04
2021/05/30 06:00:00,32.24
2021/05/30 06:30:00,33.09
2021/05/30 07:00:00,33.65
2021/05/30 07:30:00,32.96
2021/05/30 08:00:00,33.02
2021/05/30 08:30:00,33.4
2021/05/30 09:00:00,34.33
2021/05/30 09:30:00,34.29
2021/05/30 10:00:00,33.4
2021/05/30 10:30:00,33.13
2021/05/30 11:00:00,29.29
2021/05/30 11:30:00,22.61
2021/05/30 12:00:00,22.31
2021/05/30 12:30:00,22.32
2021/05/30 13:00:00,23
2021/05/30 13:30:00,21.1
2021/05/30 14:00:00,21.75
2021/05/30 14:30:00,21.74
2021/05/30 15:00:00,26.57
2021/05/30 15:30:00,33.42
2021/05/30 16:00:00,34.17
2021/05/30 16:30:00,34.03
2021/05/30 17:00:00,32.17
2021/05/30 17:30:00,31.78
2021/05/30 18:00:00,31.1
2021/05/30 18:30:00,30.8
2021/05/30 19:00:00,30.9
2021/05/30 19:30:00,30.77
2021/05/30 20:00:00,30.83
2021/05/30 20:30:00,30.68
2021/05/30 21:00:00,30.82
2021/05/30 21:30:00,30.89
2021/05/30 22:00:00,31.03
2021/05/30 22:30:00,31.32
2021/05/30 23:00:00,31.05
2021/05/30 23:30:00,30.97
2021/05/31 00:00:00,31.2
2021/05/31 00:30:00,30.82
2021/05/31 01:00:00,31.01
2021/05/31 01:30:00,30.76
2021/05/31 02:00:00,31.09
2021/05/31 02:30:00,30.97
2021/05/31 03:00:00,31.02
2021/05/31 03:30:00,30.91
2021/05/31 04:00:00,31.3
2021/05/31 04:30:00,31.28
2021/05/31 05:00:00,31.06
2021/05/31 05:30:00,30.89
2021/05/31 06:00:00,31.5
2021/05/31 06:30:00,32.83
2021/05/31 07:00:00,32.94
2021/05/31 07:30:00,33.01
2021/05/31 08:00:00,30.36
2021/05/31 08:30:00,18.67
2021/05/31 09:00:00,18.4
2021/05/31 09:30:00,18.43
2021/05/31 10:00:00,18.25
2021/05/31 10:30:00,18.34
2021/05/31 11:00:00,24.11
2021/05/31 11:30:00,31.84
2021/05/31 12:00:00,33.08
2021/05/31 12:30:00,33.59
2021/05/31 13:00:00,34.25
2021/05/31 13:30:00,32.85
2021/05/31 14:00:00,31.25
2021/05/31 14:30:00,22.27
2021/05/31 15:00:00,26.81
2021/05/31 15:30:00,32.77
2021/05/31 16:00:00,31.87
2021/05/31 16:30:00,31.49
2021/05/31 17:00:00,31.58
2021/05/31 17:30:00,30.93
2021/05/31 18:00:00,31.35
2021/05/31 18:30:00,30.84
2021/05/31 19:00:00,30.82
2021/05/31 19:30:00,30.79
2021/05/31 20:00:00,30.84
2021/05/31 20:30:00,31.09
2021/05/31 21:00:00,30.96
2021/05/31 21:30:00,31.05
2021/05/31 22:00:00,31.07
2021/05/31 22:30:00,31.31
2021/05/31 23:00:00,31.28
2021/05/31 23:30:00,31.01
2021/06/01 00:00:00,30.8
2021/06/01 00:30:00,31.19
2021/06/01 01:00:00,31.17
2021/06/01 01:30:00,31.15
2021/06/01 02:00:00,31.24
2021/06/01 02:30:00,31.13
2021/06/01 03:00:00,30.97
2021/06/01 03:30:00,30.98
2021/06/01 04:00:00,30.85
2021/06/01 04:30:00,31.11
2021/06/01 05:00:00,30.96
2021/06/01 05:30:00,30.48
2021/06/01 06:00:00,30.84
2021/06/01 06:30:00,32.44
2021/06/01 07:00:00,32.48
2021/06/01 07:30:00,33.19
2021/06/01 08:00:00,32.78
2021/06/01 08:30:00,33.49
2021/06/01 09:00:00,32.53
2021/06/01 09:30:00,34.27
2021/06/01 10:00:00,34.12
2021/06/01 10:30:00,34.64
2021/06/01 11:00:00,29.57
2021/06/01 11:30:00,22.94
2021/06/01 12:00:00,27.45
2021/06/01 12:30:00,33.72
2021/06/01 13:00:00,34.11
2021/06/01 13:30:00,33.58
2021/06/01 14:00:00,33.29
2021/06/01 14:30:00,33.65
2021/06/01 15:00:00,33.73
2021/06/01 15:30:00,33.73
2021/06/01 16:00:00,33.33
2021/06/01 16:30:00,33.76
2021/06/01 17:00:00,30.86
2021/06/01 17:30:00,27.72
2021/06/01 18:00:00,27.55
2021/06/01 18:30:00,26.95
2021/06/01 19:00:00,27.09
2021/06/01 19:30:00,26.93
2021/06/01 20:00:00,27.02
2021/06/01 20:30:00,27.37
2021/06/01 21:00:00,27.31
2021/06/01 21:30:00,27.37
2021/06/01 22:00:00,27.45
2021/06/01 22:30:00,28.04
2021/06/01 23:00:00,27.2
2021/06/01 23:30:00,27.41
2021/06/02 00:00:00,27.52
2021/06/02 00:30:00,27.11
2021/06/02 01:00:00,27.3
2021/06/02 01:30:00,27.24
2021/06/02 02:00:00,27.25
2021/06/02 02:30:00,27.47
2021/06/02 03:00:00,27.27
2021/06/02 03:30:00,27.44
2021/06/02 04:00:00,27.57
2021/06/02 04:30:00,27.6
2021/06/02 05:00:00,27.48
2021/06/02 05:30:00,27.3
2021/06/02 06:00:00,27.99
2021/06/02 06:30:00,31.22
2021/06/02 07:00:00,32.51
2021/06/02 07:30:00,32.82
2021/06/02 08:00:00,33.35
2021/06/02 08:30:00,33.33
2021/06/02 09:00:00,33.31
2021/06/02 09:30:00,33.03
2021/06/02 10:00:00,33.32
2021/06/02 10:30:00,33.19
2021/06/02 11:00:00,31.64
2021/06/02 11:30:00,28.55
2021/06/02 12:00:00,29.06
2021/06/02 12:30:00,28.89
2021/06/02 13:00:00,29.29
2021/06/02 13:30:00,28.67
2021/06/02 14:00:00,28.37
2021/06/02 14:30:00,28.91
2021/06/02 15:00:00,27.87
2021/06/02 15:30:00,33.25
2021/06/02 16:00:00,33.1
2021/06/02 16:30:00,33.83
2021/06/02 17:00:00,32.49
2021/06/02 17:30:00,31.41
2021/06/02 18:00:00,31.57
2021/06/02 18:30:00,31.12
2021/06/02 19:00:00,30.75
2021/06/02 19:30:00,31.06
2021/06/02 20:00:00,30.92
2021/06/02 20:30:00,31.3
2021/06/02 21:00:00,31.43
2021/06/02 21:30:00,31.27
2021/06/02 22:00:00,31.45
2021/06/02 22:30:00,31.42
2021/06/02 23:00:00,31.13
2021/06/02 23:30:00,31.59
2021/06/03 00:00:00,31.58
2021/06/03 00:30:00,31.16
2021/06/03 01:00:00,31.35
2021/06/03 01:30:00,31.49
2021/06/03 02:00:00,31.42
2021/06/03 02:30:00,31.75
2021/06/03 03:00:00,31.36
2021/06/03 03:30:00,31.33
2021/06/03 04:00:00,31.63
2021/06/03 04:30:00,31.44
2021/06/03 05:00:00,31.26
2021/06/03 05:30:00,31.42
2021/06/03 06:00:00,31.56
2021/06/03 06:30:00,32.99
2021/06/03 07:00:00,32.12
2021/06/03 07:30:00,32.39
2021/06/03 08:00:00,33.43
2021/06/03 08:30:00,33.62
2021/06/03 09:00:00,34.04
2021/06/03 09:30:00,33.6
2021/06/03 10:00:00,33.62
2021/06/03 10:30:00,33.64
2021/06/03 11:00:00,29.61
2021/06/03 11:30:00,26.91
2021/06/03 12:00:00,21.38
2021/06/03 12:30:00,21.56
2021/06/03 13:00:00,20.96
2021/06/03 13:30:00,20.47
2021/06/03 14:00:00,21.92
2021/06/03 14:30:00,21.94
2021/06/03 15:00:00,26.69
2021/06/03 15:30:00,33.6
2021/06/03 16:00:00,32.78
2021/06/03 16:30:00,33.9
2021/06/03 17:00:00,32.92
2021/06/03 17:30:00,33
2021/06/03 18:00:00,31.99
2021/06/03 18:30:00,31.51
2021/06/03 19:00:00,30.86
2021/06/03 19:30:00,30.77
2021/06/03 20:00:00,31.21
2021/06/03 20:30:00,29.19
2021/06/03 21:00:00,27.49
2021/06/03 21:30:00,27.36
2021/06/03 22:00:00,27.44
2021/06/03 22:30:00,27.73
2021/06/03 23:00:00,27.46
2021/06/03 23:30:00,27.37
2021/06/04 00:00:00,27.44
2021/06/04 00:30:00,27.46
2021/06/04 01:00:00,27.42
2021/06/04 01:30:00,27.28
2021/06/04 02:00:00,27.47
2021/06/04 02:30:00,27.49
2021/06/04 03:00:00,27.77
2021/06/04 03:30:00,28.4
2021/06/04 04:00:00,28.53
2021/06/04 04:30:00,28.72
2021/06/04 05:00:00,28.57
2021/06/04 05:30:00,28.19
2021/06/04 06:00:00,29.06
2021/06/04 06:30:00,30.86
2021/06/04 07:00:00,29.97
2021/06/04 07:30:00,30.96
2021/06/04 08:00:00,34.89
2021/06/04 08:30:00,34.73
2021/06/04 09:00:00,35.26
2021/06/04 09:30:00,35.35
2021/06/04 10:00:00,34.93
2021/06/04 10:30:00,36.59
2021/06/04 11:00:00,33.16
2021/06/04 11:30:00,25.95
2021/06/04 12:00:00,29.56
2021/06/04 12:30:00,29.47
2021/06/04 13:00:00,29.72
2021/06/04 13:30:00,30.47
2021/06/04 14:00:00,29.62
2021/06/04 14:30:00,30.83
2021/06/04 15:00:00,31.66
2021/06/04 15:30:00,34.06
2021/06/04 16:00:00,34.1
2021/06/04 16:30:00,33.75
2021/06/04 17:00:00,32.39
2021/06/04 17:30:00,31.61
2021/06/04 18:00:00,31.71
2021/06/04 18:30:00,31.35
2021/06/04 19:00:00,29.95
2021/06/04 19:30:00,27.4
2021/06/04 20:00:00,27.72
2021/06/04 20:30:00,27.88
2021/06/04 21:00:00,27.66
2021/06/04 21:30:00,27.89
2021/06/04 22:00:00,27.75
2021/06/04 22:30:00,28.16
2021/06/04 23:00:00,27.83
2021/06/04 23:30:00,27.9
2021/06/05 00:00:00,27.79
2021/06/05 00:30:00,27.93
2021/06/05 01:00:00,27.87
2021/06/05 01:30:00,27.97
2021/06/05 02:00:00,27.65
2021/06/05 02:30:00,27.75
2021/06/05 03:00:00,27.49
2021/06/05 03:30:00,27.77
2021/06/05 04:00:00,27.89
2021/06/05 04:30:00,27.86
2021/06/05 05:00:00,27.83
2021/06/05 05:30:00,27.69
2021/06/05 06:00:00,28.48
2021/06/05 06:30:00,29.86
2021/06/05 07:00:00,29.8
2021/06/05 07:30:00,29.78
2021/06/05 08:00:00,32.2
2021/06/05 08:30:00,33.98
2021/06/05 09:00:00,34.22
2021/06/05 09:30:00,34.14
2021/06/05 10:00:00,33.64
2021/06/05 10:30:00,33.91
2021/06/05 11:00:00,32.4
2021/06/05 11:30:00,30.34
2021/06/05 12:00:00,29.42
2021/06/05 12:30:00,28.51
2021/06/05 13:00:00,29.13
2021/06/05 13:30:00,28.49
2021/06/05 14:00:00,28.62
2021/06/05 14:30:00,28.84
2021/06/05 15:00:00,30.51
2021/06/05 15:30:00,32.46
2021/06/05 16:00:00,32.79
2021/06/05 16:30:00,32.22
2021/06/05 17:00:00,30.77
2021/06/05 17:30:00,31.05
2021/06/05 18:00:00,30.51
2021/06/05 18:30:00,30.35
2021/06/05 19:00:00,30.32
2021/06/05 19:30:00,30.4
2021/06/05 20:00:00,30.22
2021/06/05 20:30:00,30.58
2021/06/05 21:00:00,30.44
2021/06/05 21:30:00,30.68
2021/06/05 22:00:00,30.58
2021/06/05 22:30:00,30.92
2021/06/05 23:00:00,30.64
2021/06/05 23:30:00,30.83
2021/06/06 00:00:00,30.67
2021/06/06 00:30:00,30.69
2021/06/06 01:00:00,30.56
2021/06/06 01:30:00,30.53
2021/06/06 02:00:00,30.59
2021/06/06 02:30:00,30.67
2021/06/06 03:00:00,30.7
2021/06/06 03:30:00,30.69
2021/06/06 04:00:00,30.84
2021/06/06 04:30:00,30.97
2021/06/06 05:00:00,30.72
2021/06/06 05:30:00,30.76
2021/06/06 06:00:00,30.7
2021/06/06 06:30:00,32.2
2021/06/06 07:00:00,32.08
2021/06/06 07:30:00,32.97
2021/06/06 08:00:00,32.67
2021/06/06 08:30:00,33.16
2021/06/06 09:00:00,33.88
2021/06/06 09:30:00,33.23
2021/06/06 10:00:00,32.64
2021/06/06 10:30:00,32.26
2021/06/06 11:00:00,30.89
2021/06/06 11:30:00,28.59
2021/06/06 12:00:00,28.52
2021/06/06 12:30:00,28.23
2021/06/06 13:00:00,28.95
2021/06/06 13:30:00,28.26
2021/06/06 14:00:00,28.01
2021/06/06 14:30:00,28.86
2021/06/06 15:00:00,31.32
2021/06/06 15:30:00,33.22
2021/06/06 16:00:00,32.77
2021/06/06 16:30:00,32.79
2021/06/06 17:00:00,31.04
2021/06/06 17:30:00,30.73
2021/06/06 18:00:00,30.6
2021/06/06 18:30:00,27.07
2021/06/06 19:00:00,26.32
2021/06/06 19:30:00,26.31
2021/06/06 20:00:00,26.36
2021/06/06 20:30:00,26.59
2021/06/06 21:00:00,26.73
2021/06/06 21:30:00,26.68
2021/06/06 22:00:00,26.69
2021/06/06 22:30:00,26.88
2021/06/06 23:00:00,26.74
2021/06/06 23:30:00,26.78
2021/06/07 00:00:00,26.59
2021/06/07 00:30:00,26.65
2021/06/07 01:00:00,26.68
2021/06/07 01:30:00,26.89
2021/06/07 02:00:00,26.71
2021/06/07 02:30:00,26.89
